SigmoidOfAreas,Steel_Plate_Thickness,Length_of_Conveyer,Edges_Index,Edges_Y_Index,Minimum_of_Luminosity,labels
0.9814,70,1354,0.2482,0.9857,110,1
0.2884011585098266,40,1356,0.03420997228068246,0.9917080034209059,109,4
1.0,40,1400,0.0586,0.4157,33,2
1.0,40,1358,0.19029214289838275,0.613724665904604,114,2
0.2288,130,1360,0.6,1.0,107,6
0.18633663666095318,109,1364,0.45594080679117094,1.0,85,0
0.4465,70,1356,0.1711,1.0,96,1
0.997038340456821,100,1364,0.9150863233604506,1.0,96,4
0.4219,40,1373,0.3074,1.0,68,2
0.7281,100,1364,0.9135,1.0,101,4
0.21726635188759444,69,1651,0.291637939010285,0.6612646939551476,114,4
0.2591937044012709,102,1653,0.046228932992542035,1.0,68,0
0.19817839124215272,70,1356,0.2565274848003254,1.0,99,1
0.803,40,1360,0.2912,0.7037,80,6
0.27168816516008376,100,1364,0.9026561526162798,1.0,106,4
0.3340692859408751,40,1353,0.0370333388325662,1.0,112,4
1.0,40,1360,0.0809,0.5732,45,2
0.8488,80,1362,0.3642,0.8049,96,5
0.417,40,1358,0.0898,0.9474,105,5
0.6469429785597326,120,1626,0.2200193511028205,1.0,48,0
0.9982596937243272,100,1365,0.9156611574100986,1.0,95,4
0.1353585103388331,50,1357,0.2554834321864612,1.0,114,3
0.1395459378440888,50,1358,0.4625560101816303,0.930549221570375,120,3
0.997,40,1364,0.5205,1.0,91,5
0.2583,70,1652,0.5738,1.0,86,6
0.9931861903003664,100,1364,0.9120851115030785,1.0,97,4
0.34831955708563217,50,1360,0.9260913522094395,0.9370865784902943,94,3
0.6619,40,1374,0.3945,0.9394,119,6
0.9552572863175084,150,1687,0.09994944610903947,0.987802369209545,60,0
1.0,40,1404,0.0556,0.4578,48,2
0.3359,150,1687,0.2253,1.0,124,0
0.3359,70,1690,0.4107,1.0,91,6
0.2901,70,1358,0.2872,0.9231,111,1
0.20644948448247294,70,1355,0.03598433480071489,1.0,85,1
0.7927144309037373,100,1364,0.9102627016482278,0.9951878001559968,94,4
0.9977764430991344,70,1353,0.05253767282648771,0.9747164800787491,79,1
1.0,40,1358,0.0604,0.4525,44,2
0.2051,100,1688,0.2026,1.0,99,6
0.3039234135218321,69,1651,0.30005931513899403,0.7896560819693629,115,4
0.2051,40,1387,0.6518,1.0,156,2
0.24333377295127448,40,1356,0.03563701261381808,1.0,111,4
0.9172,100,1710,0.7322,0.975,91,6
0.6116211839489623,100,1362,0.1695300625517923,0.5298226848299185,118,5
1.0,40,1358,0.0574,0.4186,33,2
0.1353,50,1360,0.8073,1.0,110,3
0.4525377211867888,40,1651,0.6206191543606691,1.0,93,0
0.2583,100,1352,0.2441,1.0,93,5
0.13493789365163802,50,1356,0.8266990839975309,1.0,109,3
0.29267797308290033,40,1358,0.047848344452855296,1.0,83,0
0.3485184986931835,42,1355,0.05586718329565511,1.0,84,0
0.2903036946940499,40,1361,0.38870877307602475,1.0,100,5
0.215,40,1353,0.04877362784808177,0.9474,110,4
0.9996,40,1354,0.1374,0.7349,113,6
0.8299,100,1632,0.1103,1.0,77,0
1.0,40,1402,0.0585,0.4141,27,2
0.3241,70,1353,0.7628,1.0,76,5
0.995376975682804,100,1362,0.9130186511805299,0.9952921495485435,104,4
0.9521772120042482,100,1364,0.913099923687869,0.9779141772955561,100,4
0.9992681231987269,100,1365,0.9153161683793829,1.0,94,4
1.0,40,1358,0.0604,0.4189,40,2
0.21062950359603558,70,1354,0.16092478688913478,0.9367871289096057,89,1
1.0,54,1676,0.5739182488818378,0.9467084758251857,38,0
1.0,79,1363,0.6355990352563191,0.9914550271687295,27,0
0.1449,50,1358,0.8645,0.75,123,3
0.2642659662254897,60,1690,0.8463421159612475,1.0,70,5
1.0,40,1358,0.0574,0.537,36,2
1.0,40,1387,0.8724,0.6602,104,6
0.13915452190168026,50,1358,0.9427006431944664,1.0,113,3
0.1291317202655371,50,1358,0.7161702399506875,0.978662582980339,99,3
0.3796905661915636,40,1384,0.1943038804173199,1.0,79,0
0.15177623022784542,50,1360,0.37035955213462457,0.878897829232448,128,3
0.2772691449290784,69,1650,0.2647811277036372,0.6417735869195396,122,5
0.3680610908880378,70,1357,0.3667408186251298,0.9269778532241802,90,1
0.5428,50,1353,0.9061,0.5333,90,5
0.24330401248063807,64,1686,0.4921034730117327,1.0,84,0
0.2432,40,1362,0.8443,1.0,84,5
1.0,40,1387,0.8565,0.6832,49,2
0.8179275856872095,100,1364,0.912529071940019,0.9968193735966139,100,4
0.3506678297254488,40,1354,0.0325,1.0,111,4
0.9848,70,1358,0.1296,0.4833,80,1
0.14021957100575755,50,1356,0.44382250435090914,0.974168116969701,119,3
0.9691,40,1387,0.1312,1.0,47,0
0.9973064273171955,100,1364,0.9106,0.9865444514182125,105,4
0.7835035005934529,120,1353,0.02807785428197861,1.0,93,4
0.15904364502942053,50,1358,0.8362258624651788,0.7483125011334726,120,3
0.24608865852938103,100,1366,0.9027370286043968,0.9874445709340489,108,4
0.5096,40,1373,0.0218,1.0,104,6
1.0,40,1358,0.0574,0.5354,46,2
0.9987425422775305,100,1364,0.9106,0.9861322332351533,107,4
1.0,40,1356,0.0575,0.4872,42,2
0.3819115983414276,100,1360,0.033374466158519495,1.0,67,0
0.34364100819191506,70,1356,0.01797534170916021,0.9098004426091739,44,1
0.9998253508594882,80,1693,0.22497596360212663,0.6256999798165452,119,5
0.3359,175,1364,0.239,0.9524,107,1
0.20900179005221786,70,1356,0.09013582138327786,1.0,76,1
0.7898381873188046,70,1355,0.06423478821985969,0.8076336301524137,74,1
0.9981,220,1392,0.1638,0.8493,94,6
0.9927129015347866,70,1354,0.05209331123860291,0.7568665676092914,77,1
1.0,40,1398,0.0558,0.3529,29,2
0.2348,143,1692,0.4634,0.3571,111,6
0.9915045484266105,108,1359,0.5269597481168665,0.9960811779091868,92,4
0.16791551974409114,50,1358,0.4959804037436963,0.8684073339640039,119,3
0.9255166688210711,70,1353,0.0015855184189031803,0.826973348253025,44,1
0.1892,40,1362,0.7665,1.0,110,5
0.7716852116759356,70,1353,0.17189080873597368,0.9550781878712035,97,1
0.4729,40,1308,0.1239,1.0,70,5
0.3033255753050278,70,1355,0.01173661522754664,0.9506913455482857,90,1
0.2007,69,1652,0.109,0.5556,102,6
0.606645472404536,100,1364,0.9089915642174912,1.0,103,4
0.7214473798146921,40,1360,0.44705836681858985,1.0,79,0
0.9961,100,1364,0.9164,1.0,97,4
0.8756,70,1353,0.2675,0.8333,96,6
0.12983248628417798,50,1358,0.8743624949320068,1.0,110,3
0.19081320654722725,100,1655,0.04673435735043372,1.0,71,0
0.7065,80,1687,0.0012,1.0,19,6
0.7955,70,1364,0.305,1.0,48,5
0.21859864887353259,69,1651,0.326041464850175,0.7441402046392296,115,4
1.0,40,1400,0.0557,0.5714,53,2
0.2583,70,1358,0.2445,0.8571,105,1
0.7474,70,1654,0.6505,0.9394,68,6
1.0,40,1398,0.0558,0.3482,29,2
1.0,40,1400,0.0557,0.48904712011273965,41,2
0.842932067046346,90,1696,0.13268347180363183,1.0,84,0
0.22175406449827534,40,1358,0.0353,0.9731437530876292,110,4
0.3226503708362864,50,1357,0.9702155835046692,1.0,78,5
1.0,100,1360,0.5794,0.1807,78,6
0.8082,40,1358,0.1856,0.4667,114,2
0.9562526999699515,175,1362,0.2080380673426893,1.0,94,1
0.7648274110909411,70,1354,0.24469848908628117,0.9641039128301883,95,1
1.0,40,1358,0.0604,0.4631293580819631,39,2
0.929,70,1354,0.1211,0.9773,86,1
0.2880122016706595,40,1364,0.4594750389256843,1.0,102,0
0.8446324601943445,40,1373,0.08057281325169433,0.9977354617284879,45,0
0.1975122754780827,50,1358,0.4511062096435182,0.6590622402441361,117,3
0.6268100991276413,70,1354,0.14722885616355164,0.9760462159692148,97,1
0.7689129573505928,70,1354,0.05929076345886822,0.7532044781121972,88,1
0.9806851739731787,70,1354,0.00768401146380269,0.9397045289414467,31,1
0.23241239159379193,70,1356,0.1007172932385089,0.9037837393943071,102,1
0.3857496581356541,70,1357,0.002290093269011733,0.9974206722107426,48,1
0.15981149271945455,50,1358,0.7660699185169992,0.7797971236179657,120,3
0.8983979726156445,100,1364,0.9101089649666013,1.0,96,4
0.24387323859820295,70,1692,0.514973815905212,1.0,95,0
0.9905414790698797,70,1356,0.10240352019530677,0.6719000328678241,80,1
0.9930571185213425,70,1354,0.3722408039464581,0.9067151651316989,94,1
1.0,40,1387,0.5292,0.6721,6,2
0.998,100,1364,0.9106,1.0,98,4
0.1954,69,1372,0.3018,0.8333,122,6
0.2173,40,1387,0.6215,1.0,139,2
0.998507617092259,100,1365,0.9150502720390092,1.0,94,4
0.5670423364160193,70,1354,0.3232411639318102,0.8613786764809711,99,1
0.13627997508250272,50,1358,0.265706907901167,0.9670605401531278,128,3
0.7849312232884056,69,1692,0.011476102282256687,1.0,42,0
0.4750896523888973,69,1650,0.22310097810150034,0.6146079240662129,113,4
0.9462021545473452,70,1358,0.011301349654683976,0.9589863619440946,43,1
0.5543703427971919,177,1358,0.4104876604814435,1.0,103,5
0.8953960019325867,120,1353,0.033221925115335026,0.9854632441194906,90,4
0.2482,175,1362,0.4978,1.0,113,5
0.8588755818269951,70,1357,0.003294130980051252,0.9709760351487376,49,1
0.18404298002332228,60,1690,0.8869492380040629,1.0,95,0
0.13498868117715115,50,1360,0.8083444244379445,1.0,110,3
0.6781,40,1372,0.5321,1.0,88,6
0.9870148078602193,100,1364,0.916388519213978,1.0,97,4
0.19841887988426973,60,1685,0.3216268032597439,1.0,85,0
0.970528855848653,100,1364,0.9086866994923796,0.9837031180318534,110,4
0.3144064550110166,60,1692,0.5213919349051631,0.9287078038561866,93,5
0.2712,70,1688,0.6552,1.0,67,5
0.22676822361504506,61,1690,0.6707693321964835,1.0,99,0
1.0,40,1356,0.05792492358555884,0.5128342205727001,43,2
0.2051,70,1364,0.5337,0.9,91,6
0.13918782196022295,50,1358,0.30862450352568904,0.9769596630229533,115,3
1.0,40,1356,0.058282680870025146,0.4786996679978844,39,2
0.8268693893560677,111,1357,0.38468094585713075,0.9971682618937713,84,4
0.3068,50,1387,0.0389,0.9524,89,5
0.1324566758705679,50,1358,0.25802676840774097,1.0,127,3
0.4916020789573605,60,1688,0.3328964183176819,1.0,78,5
0.99,40,1360,0.6456,0.9688,78,5
0.1322,50,1357,0.8020406477250631,1.0,107,3
0.9792,100,1364,0.9164,1.0,95,4
0.39751942655769085,70,1352,0.04436285721916519,1.0,80,1
1.0,40,1358,0.0633,0.5043,38,2
0.9996,70,1358,0.0118,0.9552,43,1
0.2583,40,1360,0.8235,1.0,100,6
0.45493116086255286,80,1687,0.37039370366230084,0.985066764118122,79,0
0.2051,60,1692,0.0591,1.0,77,5
1.0,40,1358,0.0604,0.5983,40,2
0.7972959305251204,175,1362,0.20325590325125564,0.9828536567860869,97,1
0.5370305296795423,90,1697,0.0024,1.0,25,0
0.2432,70,1354,0.2851,1.0,99,1
0.26247338445151325,70,1356,0.21364593534150667,0.8074474402860613,95,1
0.41721974992965893,70,1354,0.2519231143680708,0.5804904133537226,105,1
0.999836097389694,100,1364,0.9103073042270502,0.9955907198888861,92,4
1.0,40,1356,0.0605,0.4465,41,2
0.7728939258209495,200,1361,0.2948406412444948,1.0,65,5
0.2432,70,1356,0.7861,1.0,91,6
1.0,40,1358,0.0707,0.5402,43,2
0.5364952314369029,40,1373,0.6461095747746182,0.9224940302043189,31,2
0.9048093490633966,120,1353,0.023719320931974878,0.9831322870860204,76,4
0.9670838132445105,100,1364,0.9093677873811014,1.0,96,4
0.375313681942512,200,1687,0.060718950821545194,1.0,103,0
0.48530789875136204,200,1687,0.08705611414340703,1.0,98,0
0.7313063457029367,52,1353,0.13954486198324184,1.0,67,0
0.13780886806594264,50,1358,0.7332479264407255,1.0,109,3
0.2432,70,1692,0.0047,1.0,14,6
1.0,40,1358,0.0604,0.4855,38,2
0.6696999710314547,70,1355,0.05075689096962702,0.620460684070663,42,1
1.0,40,1358,0.0604,0.4667,41,2
1.0,40,1356,0.0605,0.48017435704675654,44,2
0.32868293351704414,70,1354,0.18871219790948304,0.9847610330582178,102,1
0.8043072245942419,90,1696,0.006061301401050786,1.0,32,0
1.0,40,1360,0.08492555397498258,0.5385933702347805,42,2
0.7428292683929069,70,1356,0.08162733941167119,0.898062061549347,85,1
0.13164138505912085,50,1359,0.8310695175850411,1.0,110,3
0.9767841752004255,120,1353,0.007820156378564513,0.9396950041479004,43,4
0.7955,60,1690,0.7917,0.9565,58,5
1.0,40,1362,0.0749,0.5104,45,2
0.8592517965778738,120,1353,0.059050762195086585,0.8817980695646412,97,4
0.13175431742656524,50,1356,0.8554176484554713,1.0,113,3
0.9890862696894939,40,1361,0.05112920367248986,1.0,44,0
0.2928,150,1688,0.0107,1.0,64,6
0.1715,40,1360,0.6941,0.9167,112,6
0.23292885706689115,40,1356,0.03453412852961992,1.0,110,4
0.22506754793335448,80,1352,0.8141340835091464,1.0,85,5
0.6220607940464868,40,1360,0.09895581275791815,1.0,75,0
0.6455922351187477,116,1354,0.1659009359271656,0.9989288423030781,92,4
1.0,40,1358,0.06149541376991125,0.43713012350076114,36,2
0.9968131614668083,100,1364,0.913197014934224,0.9961071913352564,97,4
0.8994175873952835,100,1360,0.3475926419899548,0.46021326022314524,120,5
0.2253,69,1648,0.2318,0.8182,116,4
1.0,40,1356,0.0575,0.4894,40,2
0.9870322342583969,100,1364,0.9139836724096435,1.0,96,4
0.9995,80,1687,0.0,0.9717,63,6
0.24452080345332514,100,1364,0.9026722223892343,1.0,106,4
0.1365724999637747,50,1359,0.36418547329500495,1.0,109,3
0.4121967350057699,70,1354,0.045410986145991754,0.9599648790947931,73,1
0.3068,80,1354,0.8479,1.0,91,5
0.3787,40,1360,0.4985,0.75,96,6
0.7772700474603552,80,1361,0.3971689820489096,0.8259617170849451,95,5
0.4235,120,1630,0.8123,1.0,101,6
0.20662387422972486,70,1356,0.36884392083872786,1.0,90,1
0.5089870060421813,70,1690,0.347446542814416,1.0,78,5
0.9994662775869156,100,1366,0.9133651103476625,1.0,94,4
0.13800105447910596,50,1358,0.966570946937292,1.0,113,3
0.257,80,1654,0.1995,1.0,96,5
0.13672053452229166,50,1359,0.7838562294992244,1.0,122,3
0.5659,40,1372,0.4621,0.6552,114,6
1.0,40,1402,0.0585,0.4856,30,2
0.14003800861576407,50,1358,0.4581571957075635,0.9007267505597527,120,3
0.8123,130,1360,0.6662,1.0,80,6
0.13711731247925207,50,1358,0.7536599703704631,1.0,109,3
0.24488422544749555,135,1684,0.798886930324603,1.0,113,5
1.0,70,1357,0.18964590774282333,0.815804573651306,78,1
0.13941392530246072,50,1358,0.8718415739083504,1.0,111,3
0.1773,80,1354,0.5081,1.0,95,6
0.2998,100,1360,0.4897,0.7778,114,3
0.13098863124469054,50,1358,0.1252856638106361,0.7785926124326566,118,3
0.22734366104242537,100,1657,0.039809366221938196,1.0,74,0
1.0,80,1687,0.4019,0.563,82,5
0.4219,80,1692,0.1324,1.0,69,5
0.1773,150,1690,0.3609,1.0,92,5
0.8854,40,1372,0.5204,0.7838,111,6
0.3012,40,1362,0.1968,0.381,118,2
0.8612,40,1364,0.5792,0.6154,111,5
0.2792,40,1360,0.5206,1.0,82,5
0.131584581078554,50,1360,0.874561185109106,1.0,109,3
0.20791583745302009,70,1356,0.2750136364574905,0.906040881082816,95,1
0.12696053118570863,50,1359,0.7932793977802739,0.8364239983759798,108,3
0.1954,100,1360,0.1456,1.0,99,0
0.7079,40,1360,0.2132,0.6818,120,6
0.758358421259268,60,1690,0.056861853259777356,1.0,64,0
0.4712554644452748,80,1366,0.950405285971654,0.5491389184045696,92,5
0.2116,50,1358,0.8542,1.0,107,5
0.14516661150708524,50,1357,0.45499392002494116,0.8911548352531604,115,3
1.0,40,1378,0.006851251736606088,0.25349380805785227,22,2
0.4089,60,1688,0.1837,1.0,93,5
0.2173,50,1360,0.9029,1.0,93,5
0.2739,70,1354,0.2866,0.9231,109,1
0.17984027662139757,106,1364,0.29554853295741723,1.0,86,0
0.5998604634006905,80,1687,0.05321756780167763,0.9993501167611172,76,0
0.7423605214520557,80,1363,0.4047482958410749,0.6636042365870969,84,5
0.7326739316474141,49,1354,0.15864744905687178,1.0,68,0
0.13973232111028597,50,1358,0.978894586828057,1.0,113,3
0.16823937786530227,50,1358,0.23339216285185724,0.9474505667437009,120,3
0.25607247118410126,85,1360,0.47697139260210475,0.733697251464889,114,3
0.2532,70,1354,0.2541,1.0,98,1
0.42516025303059873,40,1362,0.8758266865262848,0.9563644477144847,82,5
0.6438,40,1360,0.1912,0.9444,118,6
0.9930638515970777,100,1364,0.9104205239274535,1.0,96,4
0.24124825370547362,40,1352,0.04945541797585593,0.9569152180903371,109,4
0.374,40,1387,0.8796,0.9375,101,6
0.5378,40,1356,0.2168,0.9286,114,2
0.3419,40,1360,0.8147,0.9444,91,5
0.6737380021216205,70,1354,0.05688062703550835,0.8086615405844317,100,1
0.3557336195110146,70,1353,0.1748733870430742,0.5773496640693245,105,1
0.9312,40,1356,0.2183,0.6176,84,6
0.32087941764383576,50,1359,0.9247416111762446,0.9456133490212997,91,3
0.266,143,1682,0.8407,1.0,115,5
0.16151899834828184,50,1357,0.3955575619587704,0.8255671009764303,120,3
0.1954,70,1358,0.003,1.0,48,1
0.1715,100,1687,0.914,0.8571,88,6
0.2712,143,1692,0.5638,1.0,64,5
0.7880500377882907,68,1692,0.011553036985289906,1.0,42,0
0.13131465399969638,50,1357,0.8800974221503771,1.0,113,3
0.3419,70,1358,0.1738,0.9231,113,6
1.0,150,1687,0.537467343563127,0.9886948640592754,51,0
0.32002728705759415,70,1358,0.005096398680203149,1.0,47,1
1.0,40,1401,0.055630536386034435,0.5023082812331222,47,2
0.2244691839614772,40,1359,0.2319226677146696,0.6416826296808211,121,2
0.4946,120,1394,0.264,0.8214,107,6
0.5951,40,1364,0.0337,0.9,107,6
0.9848,40,1402,0.0556,0.5079,119,2
0.215687495326428,100,1365,0.9001745866547926,1.0,106,4
0.455479201818027,188,1687,0.12034116391261981,0.9560619535147403,123,0
0.814241120720542,100,1361,0.2667588634232612,0.46326137174776455,120,5
0.5693386428598295,100,1650,0.4020002033635839,1.0,84,0
0.1934,40,1387,0.7599,1.0,164,2
0.2655649966951306,70,1690,0.6088292914567531,1.0,90,0
1.0,40,1306,0.8897,0.5,87,5
0.16063214695863243,50,1359,0.30423616843556445,0.9882269773875686,123,3
0.38892181623826766,60,1696,0.41176099796412685,1.0,79,0
0.1687,200,1353,0.2306,1.0,172,6
0.2173,70,1624,0.4261,1.0,91,5
0.2942,200,1687,0.0747,1.0,107,0
0.3817258279134894,40,1387,0.28315725808812725,1.0,77,0
0.8756,40,1360,0.6441,0.9459,82,6
0.8145067684008069,90,1696,0.07262464826220055,0.9923163209350754,77,0
0.358281595002389,70,1355,0.18639570361862537,0.9197668270484535,110,1
0.32298347319409126,70,1358,0.004396088739253921,0.9928926391456164,47,1
0.14443622890694527,50,1358,0.3791227666143293,0.8020626485250602,120,3
1.0,40,1400,0.0586,0.4505,29,2
0.2173,85,1696,0.8502,0.9167,136,5
0.633,40,1362,0.2188,1.0,78,0
0.13253348327033243,50,1356,0.7718608597770312,1.0,113,3
1.0,150,1687,0.7384310634824645,0.9916862435023617,50,0
0.2928,70,1356,0.0251,1.0,41,1
1.0,40,1400,0.0557,0.4363,29,2
0.9963,70,1354,0.1817,0.9194,90,1
0.12663372241308438,50,1361,0.37735991532530483,1.0,108,3
0.3601,80,1370,0.4599,0.6667,111,6
0.1965,70,1354,0.1581,1.0,102,1
0.22037473810715574,70,1357,0.020169193395721867,1.0,78,1
1.0,40,1358,0.0604,0.4118,45,2
0.22086794636167542,40,1358,0.0353,0.9697662303350817,110,4
0.18049797489288452,50,1358,0.44951190349165887,0.6500963654772577,117,3
1.0,40,1358,0.0574,0.4114,41,2
0.47672580671107173,80,1363,0.3182791534532773,0.954443448213129,83,5
0.3689153934676005,60,1688,0.3180263958258845,1.0,91,5
0.260731659031671,70,1686,0.9019777489553981,1.0,59,5
0.299146361314513,40,1384,0.19513080718902048,1.0,79,0
1.0,40,1358,0.0604,0.56284442441372,43,2
0.1322,50,1358,0.7202,1.0,106,3
1.0,40,1378,0.0037770676112416947,0.23922959371616145,22,2
0.3052472215014291,40,1354,0.033669746990068534,1.0,108,4
0.7662701069543969,40,1356,0.524840171872281,0.6059326834379596,102,5
0.9963101545213568,70,1354,0.18132675272850163,0.9196022670875693,89,1
0.22424920261412978,60,1692,0.32832597512877076,1.0,84,5
1.0,40,1358,0.0574,0.4615,39,2
0.3829554943421319,40,1354,0.03243347724734463,0.9796446230877063,110,4
0.13282013020977573,50,1357,0.21048775154187582,0.8670394483291802,119,3
0.9997396542782322,90,1698,0.1620711494202276,0.9941464649885163,66,0
0.8724509376935476,90,1696,0.12627124636487702,1.0,86,0
0.3125,100,1353,0.3208,0.9583,135,6
1.0,40,1402,0.0528,0.3896,31,2
1.0,200,1360,0.0721,0.9921,79,6
0.2486479849636698,100,1657,0.03721649367443417,1.0,76,0
0.33939426176822923,70,1356,0.3205583206599357,0.7079168654895065,95,1
0.1322,50,1356,0.8304,1.0,113,3
1.0,40,1400,0.0557,0.5327,46,2
1.0,40,1400,0.0557,0.4355,41,2
0.4570088048901891,40,1361,0.1573982578247055,0.7641278951487911,119,1
0.1307486914548213,50,1358,0.7151590113994117,0.9799460468003712,118,3
0.5565608612069725,70,1358,0.021355125906282288,0.9911111691483019,104,0
0.2398271927806251,100,1366,0.90222263056838,0.9951605414743006,108,4
0.2256574447265384,40,1351,0.5836896799335707,1.0,111,5
0.22154422509211777,70,1358,0.5751991006981625,0.9131992686078405,95,1
1.0,70,1692,0.0827,0.8333,104,6
0.1934,69,1364,0.1202,0.8889,107,6
1.0,40,1358,0.0574,0.4172,42,2
0.1370389077117597,50,1360,0.74626994869695,1.0,111,3
0.4218600346880488,70,1354,0.27856937762258505,0.936191587521515,109,1
0.2061,40,1387,0.6143,1.0,141,2
0.6096534559681345,40,1363,0.18138520593774432,1.0,93,0
0.3068,90,1698,0.8916,1.0,89,0
1.0,40,1358,0.05936776593013398,0.4040321815285567,40,2
0.9998242918797958,70,1354,0.0,0.9917478148977372,49,1
0.4104897264799278,67,1690,0.9231,1.0,97,0
1.0,40,1358,0.057590055544432875,0.4007475518081027,44,2
1.0,70,1688,0.1102,0.6667,66,6
1.0,70,1352,0.003471188490231404,0.8090725836108131,44,1
0.2173,70,1688,0.9585,1.0,90,5
0.13312756997133512,50,1358,0.9127399139180679,1.0,113,3
0.8528968399225001,107,1360,0.5999897578152995,0.9955174381219526,92,4
0.2932030122460042,100,1503,0.32901208149477396,0.8817808934196171,109,1
0.4175770221372369,69,1651,0.23176884544193477,0.6154,115,4
0.35040899193119335,69,1648,0.2274137086494243,0.7171159220571872,115,4
1.0,58,1362,0.09471311528422144,0.988680694314002,21,0
0.3067727204114399,100,1364,0.9139677308147914,1.0,100,4
0.3483194327091888,100,1649,0.054942347652267326,1.0,85,0
0.3977,50,1360,0.9515,0.9231,92,3
0.2288,120,1626,0.6839,1.0,87,6
0.1954,60,1689,0.8613544621879886,1.0,83,5
0.2105,100,1687,0.3545,1.0,115,6
0.976,80,1364,0.2889,0.3514,103,5
0.3107683973802168,40,1364,0.35313862118519324,1.0,93,0
1.0,40,1400,0.0586,0.387,23,2
0.4913,40,1333,0.0345,1.0,84,6
0.9093,40,1387,0.4831,1.0,48,2
0.13303182257754254,50,1362,0.5214045377584507,0.9118474506123544,108,3
0.1965,70,1354,0.1684,0.875,102,1
0.1417,50,1358,0.7171420457355754,1.0,113,3
0.9899586889323589,100,1364,0.9102158717160457,1.0,95,4
1.0,40,1402,0.0585,0.3416,19,2
0.9808379027279325,40,1391,0.14863591376090948,0.9946818563692215,53,0
0.2532,220,1392,0.7974,1.0,106,0
1.0,100,1362,0.9148,1.0,109,4
0.1822,80,1648,0.699,1.0,102,5
1.0,40,1400,0.0557,0.44547345570768854,27,2
0.9881495542289698,100,1364,0.9156371142602079,0.9987504457710302,98,4
0.9998451396882062,70,1355,0.0,0.9940202260144742,49,1
0.9998,100,1364,0.9076,0.9931,92,4
1.0,40,1400,0.1771,0.986,64,0
0.5717751746555717,40,1361,0.8119722639249899,1.0,92,0
0.9975425493809533,100,1365,0.9085830339761767,1.0,95,4
0.13135711043122333,50,1359,0.8378731570127221,1.0,110,3
0.29080969050121447,70,1356,0.21655849934065044,0.9650809227256877,111,1
0.4575562791757828,69,1650,0.22579891784947367,0.6154,114,4
1.0,150,1687,0.16121873468548442,0.9781036351112197,47,0
0.44905877620498,200,1687,0.04811934101770804,1.0,99,0
0.43425461409853605,40,1354,0.03225239535519895,1.0,110,4
0.3826006149328408,40,1358,0.1677977713141468,0.9549486343534943,104,5
1.0,50,1358,0.003071075943455156,0.3350935716287326,26,2
0.8722416117591227,149,1687,0.5872917169500962,0.9328223971757916,96,0
1.0,40,1400,0.0586,0.3689,22,2
1.0,40,1400,0.0,0.3525,24,2
0.20009757642633577,60,1692,0.5196803545204195,1.0,96,5
0.9947488537542655,100,1365,0.9156151146245735,1.0,95,4
0.9491,125,1632,0.049,1.0,46,0
1.0,70,1357,0.2513363653192525,0.4115937902374083,93,1
0.4498187922117261,90,1695,0.05128319222386313,1.0,92,0
0.1954,70,1692,0.26,1.0,104,6
1.0,70,1353,0.03303484139838193,0.9213339035590249,43,1
0.2583,70,1358,0.23441020877572208,0.8832898593198079,104,1
0.1398691855488818,50,1357,0.20098813994952122,0.8305774242361026,122,3
0.18874773307687576,40,1353,0.3891108317671244,1.0,109,5
0.7955,100,1623,0.8651,0.8148,91,6
0.16815958732215708,50,1356,0.44763638537284284,0.8481296042965218,118,3
0.3601,40,1373,0.0189,0.9474,111,6
0.9961359508933122,100,1364,0.9161730599859668,1.0,96,4
0.17033535798837265,50,1358,0.4741889773900869,0.8454485598750555,119,3
1.0,100,1360,0.3074,0.6197,96,6
0.5296,80,1360,0.1162,0.7273,101,6
1.0,40,1356,0.0605,0.4151,46,2
0.27262182397895346,70,1354,0.05821305855504126,0.935438622126768,96,1
1.0,40,1400,0.0557,0.3634,36,2
1.0,40,1400,0.0557,0.4351,30,2
0.8177781707284626,90,1696,0.15914199063435291,1.0,90,0
0.20422666614576246,69,1650,0.3817749602591154,0.8267432176552552,121,5
0.2105,70,1356,0.0236,1.0,86,1
0.35670510996784305,69,1652,0.24875119333459597,0.64219969576698,116,4
0.9904335461693532,100,1364,0.9160466453830647,1.0,96,4
0.9902846315107736,70,1355,0.5286479238610363,0.7504323892806929,108,1
0.23991703451078977,70,1691,0.43814896789634306,1.0,94,0
0.33194820923949864,68,1690,0.7270886433854349,1.0,103,0
0.1622,60,1688,0.0853,1.0,85,5
0.2432,80,1652,0.1247,1.0,77,6
1.0,40,1359,0.12094451305626853,0.506245376354707,66,2
0.2253,50,1358,0.8395,1.0,100,3
0.18388902094843523,69,1654,0.44657193981741,0.8735101822552321,118,0
0.170957739541525,100,1363,0.338464985431436,1.0,84,0
0.1383459053350306,50,1356,0.24712636569276603,0.7590964065247635,121,3
0.5822,80,1364,0.4047,0.6956,82,5
1.0,40,1404,0.0556,0.4089,39,2
0.18143105235698118,50,1355,0.5219477440256871,0.7687822639405715,120,3
0.4658193944822043,70,1355,0.21261369242515943,0.9596443148280951,102,1
0.2384,40,1354,0.2171,1.0,114,6
0.26795442567918454,100,1364,0.9001812980819164,0.9836504774914373,106,4
0.5046852123439397,200,1687,0.08963623103018356,0.9479649146775279,120,0
0.9767524480530665,150,1687,0.10371005676399886,0.9829495256070905,53,0
0.1292,50,1358,0.0928,0.8,119,3
0.4367655544995669,60,1690,0.8106424030944261,0.8321231566257854,94,5
